,name,price_now,price_before,sale,available,stats,image,link,site,category
11,MSI Vigor GK30 Gamingtastatur (graa/sort),349,459.0,True,48,"['USB', 'kablet', 'rgb', 'mekanisk']",komplett.no/img/p/800/1184275.jpg,komplett.no/product/1184275/gaming/gaming-utstyr/gaming-tastatur/msi-vigor-gk30-gamingtastatur-graasort?productList=notSet&position=12,komplett,gaming_tastatur
12,Trust GXT 881 Odyss gamingtastatur (sort),479,,,9,"['USB-A', 'semi-mekanisk', 'led', 'kablet', 'full', 'size', 'anti-ghosting']",komplett.no/img/p/800/1185552.jpg,komplett.no/product/1185552/gaming/gaming-utstyr/gaming-tastatur/trust-gxt-881-odyss-gamingtastatur-sort?productList=notSet&position=13,komplett,gaming_tastatur
13,Svive Triton Mini 70 red switch (sort),799,,,50,"['70%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156857.jpg,komplett.no/product/1156857/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-70-red-switch-sort?productList=notSet&position=14,komplett,gaming_tastatur
14,Svive Triton Full speed switch (hvit),999,,,0,"['Full', 'størrelse', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156876.jpg,komplett.no/product/1156876/gaming/gaming-utstyr/gaming-tastatur/svive-triton-full-speed-switch-hvit?productList=notSet&position=15,komplett,gaming_tastatur
15,Svive Triton Mini 60 blue switch (graa),799,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps']",komplett.no/img/p/800/1156867.jpg,komplett.no/product/1156867/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-blue-switch-graa?productList=notSet&position=16,komplett,gaming_tastatur
16,Svive Triton Full red switch (hvit),999,,,50,"['Full', 'størrelse', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156863.jpg,komplett.no/product/1156863/gaming/gaming-utstyr/gaming-tastatur/svive-triton-full-red-switch-hvit?productList=notSet&position=17,komplett,gaming_tastatur
17,Svive Triton Mini 60 blue switch (hvit),799,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps']",komplett.no/img/p/800/1156873.jpg,komplett.no/product/1156873/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-blue-switch-hvit?productList=notSet&position=18,komplett,gaming_tastatur
18,Svive Triton Mini 60 red switch (sort),399,899.0,True,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps']",komplett.no/img/p/800/1146169.jpg,komplett.no/product/1146169/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-red-switch-sort?productList=notSet&position=19,komplett,gaming_tastatur
19,Trust GXT 860 thura semi mekanisk tastatur (sort),489,,,0,"['USB', '9', 'farger', 'RGB', 'nordisk', 'semi', 'mekanisk']",komplett.no/img/p/800/1185562.jpg,komplett.no/product/1185562/gaming/gaming-utstyr/gaming-tastatur/trust-gxt-860-thura-semi-mekanisk-tastatur-sort?productList=notSet&position=20,komplett,gaming_tastatur
20,Trust GXT853 gaming tastatur (graa/sort),314,,,0,"['USB', 'RGB', 'for', 'FPS', 'MMO', 'MOBA', 'RPG', 'RTS']",komplett.no/img/p/800/1185545.jpg,komplett.no/product/1185545/gaming/gaming-utstyr/gaming-tastatur/trust-gxt853-gaming-tastatur-graasort?productList=notSet&position=21,komplett,gaming_tastatur
21,Svive Triton TKL blue switch (hvit),899,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156858.jpg,komplett.no/product/1156858/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-blue-switch-hvit?productList=notSet&position=22,komplett,gaming_tastatur
22,Svive Triton TKL brown switch (hvit),899,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156872.jpg,komplett.no/product/1156872/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-brown-switch-hvit?productList=notSet&position=23,komplett,gaming_tastatur
23,SteelSeries Apex 3 TKL Gaming Tastatur (sort),599,,,50,"['USB', 'nordisk', 'IP32', 'anti-ghosting', 'RGB', 'kompakt', 'n-key', 'Whisper-Quiet', 'Switches']",komplett.no/img/p/800/1202309.jpg,komplett.no/product/1202309/gaming/gaming-utstyr/gaming-tastatur/steelseries-apex-3-tkl-gaming-tastatur-sort?productList=notSet&position=24,komplett,gaming_tastatur
24,Logitech G915 LIGHTSPEED TKL traadlos gamingtastatur (hvit),2599,,,3,"['24', 'GHz', 'Bluetooth', 'nordisk', 'Tactile', 'Low', 'Profile', 'GL', 'Switches', 'RGB']",komplett.no/img/p/800/1165051.jpg,komplett.no/product/1165051/gaming/gaming-utstyr/gaming-tastatur/logitech-g915-lightspeed-tkl-traadloes-gamingtastatur-hvit?productList=notSet&position=25,komplett,gaming_tastatur
25,Corsair K55 RGB PRO XT Gaming tastatur (sort),579,,,0,"['USB', '3.0', 'RGB', 'Sort', 'IP42Corsair', 'iCUE']",komplett.no/img/p/800/1182232.jpg,komplett.no/product/1182232/gaming/gaming-utstyr/gaming-tastatur/corsair-k55-rgb-pro-xt-gaming-tastatur-sort?productList=notSet&position=26,komplett,gaming_tastatur
26,Svive Triton Full red switch (sort),1149,,,40,"['Full', 'størrelse', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156848.jpg,komplett.no/product/1156848/gaming/gaming-utstyr/gaming-tastatur/svive-triton-full-red-switch-sort?productList=notSet&position=27,komplett,gaming_tastatur
27,Svive Triton TKL brown switch (sort),899,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156859.jpg,komplett.no/product/1156859/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-brown-switch-sort?productList=notSet&position=28,komplett,gaming_tastatur
28,Svive Triton TKL red switch (hvit),899,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156865.jpg,komplett.no/product/1156865/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-red-switch-hvit?productList=notSet&position=29,komplett,gaming_tastatur
29,Svive Triton Mini 60 brown switch (graa),799,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156847.jpg,komplett.no/product/1156847/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-brown-switch-graa?productList=notSet&position=30,komplett,gaming_tastatur
30,Svive Triton Mini 70 brown switch (sort),799,,,50,"['70%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156849.jpg,komplett.no/product/1156849/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-70-brown-switch-sort?productList=notSet&position=31,komplett,gaming_tastatur
31,Svive Triton Full speed switch (sort),999,,,0,"['Full', 'størrelse', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156854.jpg,komplett.no/product/1156854/gaming/gaming-utstyr/gaming-tastatur/svive-triton-full-speed-switch-sort?productList=notSet&position=32,komplett,gaming_tastatur
32,Svive Triton Mini 60 red switch (hvit),799,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps']",komplett.no/img/p/800/1156862.jpg,komplett.no/product/1156862/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-red-switch-hvit?productList=notSet&position=33,komplett,gaming_tastatur
33,Svive Triton TKL red switch (sort),1034,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156853.jpg,komplett.no/product/1156853/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-red-switch-sort?productList=notSet&position=34,komplett,gaming_tastatur
34,Svive Triton Mini 60 red switch (graa),919,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156846.jpg,komplett.no/product/1156846/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-red-switch-graa?productList=notSet&position=35,komplett,gaming_tastatur
35,Corsair K100 RGB mekanisk gamingtastatur (sort),2599,,,6,"['USB', 'nordisk-layout', 'Cherry', 'MX', 'Speed', 'sorte', 'PBT', 'Keycaps', 'Backlit', 'RGB', 'LED']",komplett.no/img/p/800/1171903.jpg,komplett.no/product/1171903/gaming/gaming-utstyr/gaming-tastatur/corsair-k100-rgb-mekanisk-gamingtastatur-sort?productList=notSet&position=36,komplett,gaming_tastatur
36,Glorious PC Gaming Race GMMK Compact tastatur (sort),2361,,,0,"['USB', 'nordisk', 'layout', 'Red', 'Gateron', 'switches']",komplett.no/img/p/800/1175971.jpg,komplett.no/product/1175971/gaming/gaming-utstyr/gaming-tastatur/glorious-pc-gaming-race-gmmk-compact-tastatur-sort?productList=notSet&position=37,komplett,gaming_tastatur
37,Trust GXT 856 Torac gaming tastatur (graa/sort),299,,,0,"['rgb', 'kablet', 'anti-ghosting', 'full-size', 'game', 'mode']",komplett.no/img/p/800/1185541.jpg,komplett.no/product/1185541/gaming/gaming-utstyr/gaming-tastatur/trust-gxt-856-torac-gaming-tastatur-graasort?productList=notSet&position=38,komplett,gaming_tastatur
38,Trust GXT 835 Azor gaming keyboard (sort),249,,,0,"['USB', 'rgb', 'kablet', 'full', 'size', 'game', 'mode']",komplett.no/img/p/800/1185606.jpg,komplett.no/product/1185606/gaming/gaming-utstyr/gaming-tastatur/trust-gxt-835-azor-gaming-keyboard-sort?productList=notSet&position=39,komplett,gaming_tastatur
39,Logitech G915 Lightspeed Traadlos Gaming Tastatur (sort),2690,,,0,"['24', 'GHz', 'bluetooth', 'nordisk', 'Clicky', 'Low', 'Profile', 'GL', 'Switches', 'RGB', 'gaming', 'tastatu']",komplett.no/img/p/800/1136100.jpg,komplett.no/product/1136100/gaming/gaming-utstyr/gaming-tastatur/logitech-g915-lightspeed-traadloes-gaming-tastatur-sort?productList=notSet&position=40,komplett,gaming_tastatur
40,Razer Huntsman V2 TKL (sort),1695,,,0,"['USB', 'nordisk', 'layout', 'røde', 'switcher', 'RGB', 'plush', 'håndleddstøtte']",komplett.no/img/p/800/1196870.jpg,komplett.no/product/1196870/gaming/gaming-utstyr/gaming-tastatur/razer-huntsman-v2-tkl-sort?productList=notSet&position=41,komplett,gaming_tastatur
41,Svive Triton Full blue switch (hvit),999,,,50,"['Full', 'størrelse', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps']",komplett.no/img/p/800/1156875.jpg,komplett.no/product/1156875/gaming/gaming-utstyr/gaming-tastatur/svive-triton-full-blue-switch-hvit?productList=notSet&position=42,komplett,gaming_tastatur
42,Corsair K65 RGB Mini 60% gaming tastatur (sort),1390,,,4,"['USB-C', 'nordisk', 'bakgrunnsbelyst', 'RGB', 'Cherry', 'MX', 'red']",komplett.no/img/p/800/1181802.jpg,komplett.no/product/1181802/gaming/gaming-utstyr/gaming-tastatur/corsair-k65-rgb-mini-60-gaming-tastatur-sort?productList=notSet&position=43,komplett,gaming_tastatur
43,Svive Triton Mini 70 speed switch (hvit),799,,,44,"['70%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156861.jpg,komplett.no/product/1156861/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-70-speed-switch-hvit?productList=notSet&position=44,komplett,gaming_tastatur
44,QPAD MK 75 PRO Gamingtastatur (sort),1679,,,0,"['USB', 'nordisk', 'MX', 'Cherry', 'Brown', 'switches', 'RGB', 'LED', 'Anti-ghosting']",komplett.no/img/p/800/1168663.jpg,komplett.no/product/1168663/gaming/gaming-utstyr/gaming-tastatur/qpad-mk-75-pro-gamingtastatur-sort?productList=notSet&position=45,komplett,gaming_tastatur
45,Trust Vaia traadlost tastatur (sort),366,,,23,"['2.4GHz', 'USB', 'adapter', '2x', 'AAA', 'XL', 'Touchpad', '73', 'x', '62', 'mm']",komplett.no/img/p/800/1197740.jpg,komplett.no/product/1197740/gaming/gaming-utstyr/gaming-tastatur/trust-vaia-traadloest-tastatur-sort?productList=notSet&position=46,komplett,gaming_tastatur
46,Logitech G915 LIGHTSPEED TKL traadlos gamingtastatur (sort),2599,,,6,"['24', 'GHz', 'Bluetooth', 'nordisk', 'Clicky', 'Low', 'Profile', 'GL', 'Switches', 'RGB']",komplett.no/img/p/800/1160222.jpg,komplett.no/product/1160222/gaming/gaming-utstyr/gaming-tastatur/logitech-g915-lightspeed-tkl-traadloes-gamingtastatur-sort?productList=notSet&position=47,komplett,gaming_tastatur
47,SteelSeries Apex 7 Gaming Tastatur (sort),2049,,,50,"['USB', 'pass-through', 'nordisk', 'brown', 'switches', 'RGB', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/1127737.jpg,komplett.no/product/1127737/gaming/gaming-utstyr/gaming-tastatur/steelseries-apex-7-gaming-tastatur-sort?productList=notSet&position=48,komplett,gaming_tastatur
48,Razer BlackWidow V3 Mini gamingtastatur (sort),999,1995.0,True,50,"['USB-C', '65%', 'gule', 'switches', 'Bluetooth', '2.4ghz', '200', 'timer', 'RGB']",komplett.no/img/p/800/1185719.jpg,komplett.no/product/1185719/gaming/gaming-utstyr/gaming-tastatur/razer-blackwidow-v3-mini-gamingtastatur-sort?productList=notSet&position=49,komplett,gaming_tastatur
49,Logitech G513 Carbon Clicky Tastatur (sort),1699,,,45,"['USB', 'a', 'pass-through', 'nordisk', 'romer-g', 'clicky', 'RGB', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/1076481.jpg,komplett.no/product/1076481/gaming/gaming-utstyr/gaming-tastatur/logitech-g513-carbon-clicky-tastatur-sort?productList=notSet&position=50,komplett,gaming_tastatur
50,Corsair K60 RGB PRO Low Profile mekanisk gamingtastatur (sort),1499,,,8,"['USB', 'nordisk-layout', 'Cherry', 'MX', 'Low', 'Profile', 'Speed', 'RGB']",komplett.no/img/p/800/1171339.jpg,komplett.no/product/1171339/gaming/gaming-utstyr/gaming-tastatur/corsair-k60-rgb-pro-low-profile-mekanisk-gamingtastatur-sort?productList=notSet&position=51,komplett,gaming_tastatur
51,Glorious GMMK Mini Gaming Tastatur (sort),1250,,,3,"['USB', 'a-m', 'nordisk', 'uten', 'switcher', 'modulær', 'RGB', 'mini', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/1131322.jpg,komplett.no/product/1131322/gaming/gaming-utstyr/gaming-tastatur/glorious-gmmk-mini-gaming-tastatur-sort?productList=notSet&position=52,komplett,gaming_tastatur
52,Corsair Gaming K70 MK.2 Tastatur (sort),1749,,,5,"['USB', 'a', 'pass-through', 'nordisk', 'Cherry', 'MX', 'speed', 'RGB', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/1079315.jpg,komplett.no/product/1079315/gaming/gaming-utstyr/gaming-tastatur/corsair-gaming-k70-mk2-tastatur-sort?productList=notSet&position=53,komplett,gaming_tastatur
53,Mountain Everest Max gamingtastatur (graa),2849,,,0,"['USB-C', 'nordisk', 'layout', 'Cherry', 'MX', 'Brown', 'RGB']",komplett.no/img/p/800/1177386.jpg,komplett.no/product/1177386/gaming/gaming-utstyr/gaming-tastatur/mountain-everest-max-gamingtastatur-graa?productList=notSet&position=54,komplett,gaming_tastatur
54,Logitech MK850 Combo Wireless US Layout (sort),1399,,,0,"['2.4GHz', 'US', 'Layout', 'Trådløst', 'tastatur', 'og', 'mus', 'i', 'pakkeløsning']",komplett.no/img/p/800/1151093.jpg,komplett.no/product/1151093/gaming/gaming-utstyr/gaming-tastatur/logitech-mk850-combo-wireless-us-layout-sort?productList=notSet&position=55,komplett,gaming_tastatur
55,Razer BlackWidow V3 Pro traadlos gamingtastatur (sort),1499,,,50,"['Trådløs', 'Razer', 'Mekaniske', 'Green', 'Switches', 'RGB', 'Doubleshot', 'ABS', 'keycaps']",komplett.no/img/p/800/1170125.jpg,komplett.no/product/1170125/gaming/gaming-utstyr/gaming-tastatur/razer-blackwidow-v3-pro-traadloes-gamingtastatur-sort?productList=notSet&position=56,komplett,gaming_tastatur
56,Corsair K100 RGB Optisk-mekanisk gamingtastatur (morkegraa),2399,,,9,"['USB', 'nordisk-layout', 'Corsair', 'OPX', 'Rapidfire', 'sorte', 'PBT', 'Keycaps', 'Backlit', 'RGB', 'LED']",komplett.no/img/p/800/1171902.jpg,komplett.no/product/1171902/gaming/gaming-utstyr/gaming-tastatur/corsair-k100-rgb-optisk-mekanisk-gamingtastatur-moerkegraa?productList=notSet&position=57,komplett,gaming_tastatur
57,Svive Triton RGB Low Profile traadlost gamingtastatur (sort),999,,,50,"['USB-C', 'nordisk-layout', 'red', 'switch', 'ultra-tynn', 'mekanisk', 'backlit', 'LED']",komplett.no/img/p/800/1156855.jpg,komplett.no/product/1156855/gaming/gaming-utstyr/gaming-tastatur/svive-triton-rgb-low-profile-traadloest-gamingtastatur-sort?productList=notSet&position=58,komplett,gaming_tastatur
58,Razer Huntsman Mini Gamingtastatur (sort),1277,,,50,"['USB-C', 'nordisk-layout', 'RAZER™', 'Clicky', 'Optical', 'Switches', 'doubleshot', 'PBT', 'keycaps']",komplett.no/img/p/800/1150305.jpg,komplett.no/product/1150305/gaming/gaming-utstyr/gaming-tastatur/razer-huntsman-mini-gamingtastatur-sort?productList=notSet&position=59,komplett,gaming_tastatur
59,Razer BlackWidow V3 Pro Traadlos Gamingtastatur (sort),1299,,,50,"['Trådløs', 'Razer', 'Mekaniske', 'Yellow', 'Switches', 'RGB', 'Doubleshot', 'ABS', 'keycaps']",komplett.no/img/p/800/1170126.jpg,komplett.no/product/1170126/gaming/gaming-utstyr/gaming-tastatur/razer-blackwidow-v3-pro-traadloes-gamingtastatur-sort?productList=notSet&position=60,komplett,gaming_tastatur
60,Logitech G513 Carbon LIGHTSYNC RGB mekanisk gamingtastatur (karbon),1799,,,26,"['USB', 'nordisk-layout', 'GX', 'Brown', 'switcher', 'RGB', 'LIGHTSYNC']",komplett.no/img/p/800/1164894.jpg,komplett.no/product/1164894/gaming/gaming-utstyr/gaming-tastatur/logitech-g513-carbon-lightsync-rgb-mekanisk-gamingtastatur-karbon?productList=notSet&position=61,komplett,gaming_tastatur
61,Logitech G413 Gaming Tastatur (silver),999,,,0,"['USB', 'a', 'pass-through', 'nordisk', 'romer-g', 'switches', 'hvit', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/919342.jpg,komplett.no/product/919342/gaming/gaming-utstyr/gaming-tastatur/logitech-g413-gaming-tastatur-silver?productList=notSet&position=62,komplett,gaming_tastatur
62,Razer Huntsman Tournament Edition Gaming Tastatur (sort),1724,,,50,"['USB', 'A-C', 'us-layout', 'optisk', 'opto', 'switches', 'PBT', 'chroma', 'TKL', 'mekanisk', 'tastatur']",komplett.no/img/p/800/1136154.jpg,komplett.no/product/1136154/gaming/gaming-utstyr/gaming-tastatur/razer-huntsman-tournament-edition-gaming-tastatur-sort?productList=notSet&position=63,komplett,gaming_tastatur
63,Logitech G613 Traadlos Gaming Tastatur (sort),1599,,,50,"['Lightspeed', '2.4GHz', 'bluetooth', 'nordisk', 'romer-g', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/943241.jpg,komplett.no/product/943241/gaming/gaming-utstyr/gaming-tastatur/logitech-g613-traadloes-gaming-tastatur-sort?productList=notSet&position=64,komplett,gaming_tastatur
64,Logitech G915 LIGHTSPEED TKL traadlos gamingtastatur (sort),2599,,,0,"['24', 'GHz', 'Bluetooth', 'nordisk', 'Tactile', 'Low', 'Profile', 'GL', 'Switches', 'RGB']",komplett.no/img/p/800/1160221.jpg,komplett.no/product/1160221/gaming/gaming-utstyr/gaming-tastatur/logitech-g915-lightspeed-tkl-traadloes-gamingtastatur-sort?productList=notSet&position=65,komplett,gaming_tastatur
65,SteelSeries Apex 7 TKL Gaming Tastatur (sort),1749,,,0,"['USB', 'pass-through', 'nordisk', 'red', 'switches', 'RGB', 'TKL', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/1127732.jpg,komplett.no/product/1127732/gaming/gaming-utstyr/gaming-tastatur/steelseries-apex-7-tkl-gaming-tastatur-sort?productList=notSet&position=66,komplett,gaming_tastatur
66,Svive Triton Mini 70 speed switch (sort),799,,,50,"['70%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156856.jpg,komplett.no/product/1156856/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-70-speed-switch-sort?productList=notSet&position=67,komplett,gaming_tastatur
67,Svive Triton Mini 60 speed switch (hvit),799,,,50,"['60%', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'USB', 'A-C', 'PBT', 'keycaps']",komplett.no/img/p/800/1156880.jpg,komplett.no/product/1156880/gaming/gaming-utstyr/gaming-tastatur/svive-triton-mini-60-speed-switch-hvit?productList=notSet&position=68,komplett,gaming_tastatur
68,Svive Triton TKL speed switch (sort),899,,,50,"['TKL', 'gamingtastatur', 'mekanisk', 'nordisk-layout', 'RGB', 'PBT', 'keycaps', 'hotswap']",komplett.no/img/p/800/1156879.jpg,komplett.no/product/1156879/gaming/gaming-utstyr/gaming-tastatur/svive-triton-tkl-speed-switch-sort?productList=notSet&position=69,komplett,gaming_tastatur
69,SteelSeries Apex Pro kompakt gaming tastatur (sort),2249,,,50,"['Få', 'et', 'seriøst', 'gaming', 'tastatur', 'med', 'raske', 'mekaniske', 'taster']",komplett.no/img/p/800/1127733.jpg,komplett.no/product/1127733/gaming/gaming-utstyr/gaming-tastatur/steelseries-apex-pro-kompakt-gaming-tastatur-sort?productList=notSet&position=70,komplett,gaming_tastatur
70,Corsair Gaming K95 RGB PLATINUM Tastatur (sort),1949,,,2,"['USB', 'a', 'pass-through', 'nordisk', 'Cherry', 'MX', 'Brown', 'RGB', 'mekanisk', 'gaming', 'tastatur']",komplett.no/img/p/800/910177.jpg,komplett.no/product/910177/gaming/gaming-utstyr/gaming-tastatur/corsair-gaming-k95-rgb-platinum-tastatur-sort?productList=notSet&position=71,komplett,gaming_tastatur
71,Corsair K55 RGB PRO Gaming tastatur (sort),699,,,0,"['USB', '3.0', 'fem', 'soner', 'RGB', 'Sort', 'IP42Corsair', 'iCUE', 'Rubberdome']",komplett.no/img/p/800/1182233.jpg,komplett.no/product/1182233/gaming/gaming-utstyr/gaming-tastatur/corsair-k55-rgb-pro-gaming-tastatur-sort?productList=notSet&position=72,komplett,gaming_tastatur
