,name,price_now,price_before,sale,available,stats,image,link,site,category
14,Trust GXT 408 Cobra multiplatform orepropper (sort/rod),349,,,0,"['35', 'minijack', 'avtagbar', 'mic', 'in-ear', 'kablet']",komplett.no/img/p/800/1185615.jpg,komplett.no/product/1185615/gaming/gaming-utstyr/gaming-headset/trust-gxt-408-cobra-multiplatform-oerepropper-sortroed?productList=notSet&position=15,komplett,gaming_headset
15,Razer Hammerhead Pro True Wireless Ørepropper (sort),1549,,,0,"['Bluetooth', 'USB-C', 'ANC', 'THX', 'In-Ear', 'design']",komplett.no/img/p/800/1178740.jpg,komplett.no/product/1178740/gaming/gaming-utstyr/gaming-headset/razer-hammerhead-pro-true-wireless-oerepropper-sort?productList=notSet&position=16,komplett,gaming_headset
16,ASTRO A40 TR Gaming Headset Gen.4 XB1 (sort),1849,,,0,"['3.5mm', 'minijack', 'avtakbar', 'mic', 'støydempende', 'Audio', 'V2', 'Xbox', 'Series', 'X|S']",komplett.no/img/p/800/1154011.jpg,komplett.no/product/1154011/gaming/gaming-utstyr/gaming-headset/astro-a40-tr-gaming-headset-gen4-xb1-sort?productList=notSet&position=17,komplett,gaming_headset
17,Logitech G435 LIGHTSPEED Traadlost Gaming Headset (hvit/blaa),499,799.0,True,50,"['PC', 'PS4', 'PS5', 'Mobil']",komplett.no/img/p/800/1191573.jpg,komplett.no/product/1191573/gaming/gaming-utstyr/gaming-headset/logitech-g435-lightspeed-traadloest-gaming-headset-hvitblaa?productList=notSet&position=18,komplett,gaming_headset
18,Trust GXT 448 Nixxo gaming headset (sort/rod),299,,,26,"['35', 'minijack', 'USB', 'RGB', 'stereo']",komplett.no/img/p/800/1185546.jpg,komplett.no/product/1185546/gaming/gaming-utstyr/gaming-headset/trust-gxt-448-nixxo-gaming-headset-sortroed?productList=notSet&position=19,komplett,gaming_headset
19,Corsair Virtuoso Traadlos XT Gaming Headset (sort),3149,,,6,"['Slipstream', 'USB', '35mm', 'minijack', 'bluetooth', 'PC', 'konsoll']",komplett.no/img/p/800/1189295.jpg,komplett.no/product/1189295/gaming/gaming-utstyr/gaming-headset/corsair-virtuoso-traadloes-xt-gaming-headset-sort?productList=notSet&position=20,komplett,gaming_headset
20,Logitech G733 LIGHTSPEED Gaming Headset (blaa),1599,,,0,"['Trådløs', 'LIGHTSYNC', 'RGB', 'Blue', 'VO!CE', 'mikrofonteknologi', 'og', 'PRO-G', 'lyddrivere']",komplett.no/img/p/800/1161373.jpg,komplett.no/product/1161373/gaming/gaming-utstyr/gaming-headset/logitech-g733-lightspeed-gaming-headset-blaa?productList=notSet&position=21,komplett,gaming_headset
21,EPOS Sennheiser GSP 302 Gaming Headset (sort),899,,,50,"['3.5mm', 'minijack', 'dreibar', 'mik', 'støydempet', 'ørekopp', 'kontroll', 'konsoll', 'PC']",komplett.no/img/p/800/986458.jpg,komplett.no/product/986458/gaming/gaming-utstyr/gaming-headset/epos-sennheiser-gsp-302-gaming-headset-sort?productList=notSet&position=22,komplett,gaming_headset
22,Logitech G733 LIGHTSPEED Gaming Headset (hvit),1599,,,0,"['Trådløs', 'LIGHTSYNC', 'RGB', 'Blue', 'VO!CE', 'mikrofonteknologi', 'og', 'PRO-G', 'lyddrivere']",komplett.no/img/p/800/1162747.jpg,komplett.no/product/1162747/gaming/gaming-utstyr/gaming-headset/logitech-g733-lightspeed-gaming-headset-hvit?productList=notSet&position=23,komplett,gaming_headset
23,Sound BlasterX H6 Gaming Headset (sort),549,799.0,True,3,"['USB', '3.5', 'minijack', 'dreibar', 'mic', 'virtual', '5.1/7.1', 'surround', 'for', 'PC', '&', 'Konsoll']",komplett.no/img/p/800/1113094.jpg,komplett.no/product/1113094/gaming/gaming-utstyr/gaming-headset/sound-blasterx-h6-gaming-headset-sort?productList=notSet&position=24,komplett,gaming_headset
24,SteelSeries Arctis 3 Console Edition (sort),499,799.0,True,50,"['3.5mm', 'minijack', 'uttrekkbar', 'mik', 'støydempet', 'gaming', 'headset']",komplett.no/img/p/800/1201279.jpg,komplett.no/product/1201279/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-3-console-edition-sort?productList=notSet&position=25,komplett,gaming_headset
25,HyperX Cloud Stinger Gaming Headset for PC (pink),199,479.0,True,50,"['3.5mm', 'minijack', 'dreibar', 'mik', 'støydempet', 'ørekopp', 'kontroll', 'konsoll', 'PC']",komplett.no/img/p/800/1193068.jpg,komplett.no/product/1193068/gaming/gaming-utstyr/gaming-headset/hyperx-cloud-stinger-gaming-headset-for-pc-pink?productList=notSet&position=26,komplett,gaming_headset
26,Corsair HS75 XB Wireless Gaming Headset (sort/graa),1749,,,50,"['2.4GHz', 'trådløs', 'boom-mikrofon', 'Designet', 'for', 'Xbox', 'og', 'PC']",komplett.no/img/p/800/1171340.jpg,komplett.no/product/1171340/gaming/gaming-utstyr/gaming-headset/corsair-hs75-xb-wireless-gaming-headset-sortgraa?productList=notSet&position=27,komplett,gaming_headset
27,Razer Kraken Kitty Edt Gaming Headset (sort),1949,,,50,"['USB', 'støydempet', 'mic', 'kjølegel', 'øreputer', 'THX', '7.1', 'katteører', 'multi-platform']",komplett.no/img/p/800/1146950.jpg,komplett.no/product/1146950/gaming/gaming-utstyr/gaming-headset/razer-kraken-kitty-edt-gaming-headset-sort?productList=notSet&position=28,komplett,gaming_headset
28,Steelseries Arctis 7+ (sort),2099,,,0,"['2.4ghz', 'Trådløs', 'USB-C', '7.1', 'surround', '30t', 'batteritid', 'ClearCast', 'Mic', 'On-Ear', 'Contr']",komplett.no/img/p/800/1202308.jpg,komplett.no/product/1202308/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-7-sort?productList=notSet&position=29,komplett,gaming_headset
29,Logitech G733 LIGHTSPEED Gaming Headset (sort),1599,,,50,"['Trådløs', 'LIGHTSYNC', 'RGB', 'Blue', 'VO!CE', 'mikrofonteknologi', 'og', 'PRO-G', 'lyddrivere']",komplett.no/img/p/800/1162755.jpg,komplett.no/product/1162755/gaming/gaming-utstyr/gaming-headset/logitech-g733-lightspeed-gaming-headset-sort?productList=notSet&position=30,komplett,gaming_headset
30,Corsair Virtuoso Traadlos Gaming Headset (pearl),1799,,,11,"['Slipstream', 'USB', 'avtagbar', 'mik', 'RGB', '7.1', 'surround', 'PC', 'konsoll']",komplett.no/img/p/800/1170393.jpg,komplett.no/product/1170393/gaming/gaming-utstyr/gaming-headset/corsair-virtuoso-traadloes-gaming-headset-pearl?productList=notSet&position=31,komplett,gaming_headset
31,ASTRO A40 TR Headset + MA Pro TR XB1 Gen.4 (sort/rod),3049,,,0,"['Inneholder:', 'ASTRO', 'A40', 'TR', 'Gaming', 'headset', 'og', 'MixAmp', 'Pro', 'TR', 'XB1', 'Gen.4']",komplett.no/img/p/800/1154014.jpg,komplett.no/product/1154014/gaming/gaming-utstyr/gaming-headset/astro-a40-tr-headset-ma-pro-tr-xb1-gen4-sortroed?productList=notSet&position=32,komplett,gaming_headset
32,SteelSeries Arctis 5 Headset 2019 (hvit),1399,,,50,"['USB', 'uttrekkbar', 'mik', 'støydempet', 'RGB', 'DTS', '7.1', 'surround', 'gaming', 'headset']",komplett.no/img/p/800/1081354.jpg,komplett.no/product/1081354/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-5-headset-2019-hvit?productList=notSet&position=33,komplett,gaming_headset
33,Turtle Beach Stealth 600X GEN2 (sort/gronn),999,,,1,"['Wireless', 'Gaming', 'Headset', 'for', 'Xbox', 'One', 'og', 'Xbox', 'Series', 'X']",komplett.no/img/p/800/1166002.jpg,komplett.no/product/1166002/gaming/gaming-utstyr/gaming-headset/turtle-beach-stealth-600x-gen2-sortgroenn?productList=notSet&position=34,komplett,gaming_headset
34,Corsair Virtuoso traadlos gaming headset Special Edt Espresso,2249,,,50,"['Slipstream', 'USB', 'avtagbar', 'mik', 'RGB', '7.1', 'surround', 'PC', 'konsoll']",komplett.no/img/p/800/1170394.jpg,komplett.no/product/1170394/gaming/gaming-utstyr/gaming-headset/corsair-virtuoso-traadloes-gaming-headset-special-edt-espresso?productList=notSet&position=35,komplett,gaming_headset
35,Corsair Gaming Void RGB Elite USB Headset (carbon),799,,,10,"['USB', 'flip-up-mute', 'mic', 'støydempet', '7.1', 'surround', 'RGB', 'gaming', 'headset']",komplett.no/img/p/800/1141396.jpg,komplett.no/product/1141396/gaming/gaming-utstyr/gaming-headset/corsair-gaming-void-rgb-elite-usb-headset-carbon?productList=notSet&position=36,komplett,gaming_headset
36,Hyperx Cloud 2 (II) Traadlos gaming headset (sort/rod),1499,,,50,"['Trådløs', '2.4GHz', 'opp', 'til', '30', 'timer', 'batteritid', '7.1', 'Surround', 'avtagbar', 'mikrofon']",komplett.no/img/p/800/1202086.jpg,komplett.no/product/1202086/gaming/gaming-utstyr/gaming-headset/hyperx-cloud-2-ii-traadloes-gaming-headset-sortroed?productList=notSet&position=37,komplett,gaming_headset
37,Razer BlackShark V2 Gaming Headset (sort),749,,,50,"['3.5mm', 'minijack', 'dreibar', 'mik', '7.1', 'surround', 'gaming', 'headset']",komplett.no/img/p/800/1164911.jpg,komplett.no/product/1164911/gaming/gaming-utstyr/gaming-headset/razer-blackshark-v2-gaming-headset-sort?productList=notSet&position=38,komplett,gaming_headset
38,SteelSeries Arctis 1 Gaming Headset (sort),649,,,50,"['3.5mm', 'minijack', 'uttrekkbar', 'mic', 'støydempet', 'windows', 'sonic', 'gaming', 'headset']",komplett.no/img/p/800/1127731.jpg,komplett.no/product/1127731/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-1-gaming-headset-sort?productList=notSet&position=39,komplett,gaming_headset
39,Logitech G635 Gaming Headset (sort),1499,,,50,"['USB', '35mm', 'minjack', 'flip-up', 'mute', 'mic', 'headsetkontroller', 'lightsync', 'RGB', 'PC', 'kons']",komplett.no/img/p/800/1119992.jpg,komplett.no/product/1119992/gaming/gaming-utstyr/gaming-headset/logitech-g635-gaming-headset-sort?productList=notSet&position=40,komplett,gaming_headset
40,Razer BlackShark V2 Pro Traadlos Gaming Headset (sort),1649,,,50,"['2.4Ghz', 'og', '3.5mm', 'minijack', 'HyperClear', 'Supercardioid', 'Mic']",komplett.no/img/p/800/1170122.jpg,komplett.no/product/1170122/gaming/gaming-utstyr/gaming-headset/razer-blackshark-v2-pro-traadloes-gaming-headset-sort?productList=notSet&position=41,komplett,gaming_headset
41,Logitech PRO X Wireless LIGHTSPEED Gaming Headset (sort),2299,,,50,"['Trådløs', 'DTS', 'Headphone:X', '2.0', 'Blue', 'VO!CE', 'mikrofonteknologi', 'og', 'PRO-G', 'lyddrivere']",komplett.no/img/p/800/1162749.jpg,komplett.no/product/1162749/gaming/gaming-utstyr/gaming-headset/logitech-pro-x-wireless-lightspeed-gaming-headset-sort?productList=notSet&position=42,komplett,gaming_headset
42,Corsair Gaming Virtuoso Traadlos Headset Special Edt (gun metal),1599,2049.0,True,50,"['Slipstream', 'USB', 'avtagbar', 'mik', 'RGB', '7.1', 'surround', 'PC', 'PS4']",komplett.no/img/p/800/1136604.jpg,komplett.no/product/1136604/gaming/gaming-utstyr/gaming-headset/corsair-gaming-virtuoso-traadloes-headset-special-edt-gun-metal?productList=notSet&position=43,komplett,gaming_headset
43,SteelSeries Arctis 3 Headset 2019 (sort),1099,,,50,"['3.5mm', 'minijack', 'uttrekkbar', 'mik', 'støydempet', '7.1', 'surround', 'gaming', 'headset']",komplett.no/img/p/800/1081357.jpg,komplett.no/product/1081357/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-3-headset-2019-sort?productList=notSet&position=44,komplett,gaming_headset
44,SteelSeries Arctis Pro Headset (sort),2199,,,50,"['USB', '3.5mm', 'minijack', 'uttrekkbar', 'mik', 'støydempet', 'RGB', 'DTS', '7.1', 'surround', 'gaming']",komplett.no/img/p/800/985571.jpg,komplett.no/product/985571/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-pro-headset-sort?productList=notSet&position=45,komplett,gaming_headset
45,MSI Immerse GH50 Gaming Headset (sort),699,1049.0,True,0,"['USB', 'RGB', 'kablet', '71', 'surround', 'mic', 'controller']",komplett.no/img/p/800/1184274.jpg,komplett.no/product/1184274/gaming/gaming-utstyr/gaming-headset/msi-immerse-gh50-gaming-headset-sort?productList=notSet&position=46,komplett,gaming_headset
46,EPOS Sennheiser GSP 601 Gaming Headset (graa),1749,,,0,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'støydempet', 'headsetkontroller', 'konsoll', 'PC']",komplett.no/img/p/800/1169997.jpg,komplett.no/product/1169997/gaming/gaming-utstyr/gaming-headset/epos-sennheiser-gsp-601-gaming-headset-graa?productList=notSet&position=47,komplett,gaming_headset
47,SteelSeries Arctis 1 Traadlos Headset (sort),1199,,,0,"['2.4GHz', 'avtagbar', 'mik', 'Oppladbar', 'støydempet', 'gaming', 'headset', 'multi-platform']",komplett.no/img/p/800/1136664.jpg,komplett.no/product/1136664/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-1-traadloes-headset-sort?productList=notSet&position=48,komplett,gaming_headset
48,ASTRO A10 Gaming Headset (graa/gronn),699,,,2,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'Discord', 'sertifisert', 'Xbox', 'Series', 'X|S']",komplett.no/img/p/800/963702.jpg,komplett.no/product/963702/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-graagroenn?productList=notSet&position=49,komplett,gaming_headset
49,EPOS Sennheiser GSP 670 Gaming Headset (sort),3349,,,49,"['USB', 'Trådløs', 'flip-up-mute', 'mic', 'støydempet', 'headsetkontroller', 'konsoll', 'PC']",komplett.no/img/p/800/1131107.jpg,komplett.no/product/1131107/gaming/gaming-utstyr/gaming-headset/epos-sennheiser-gsp-670-gaming-headset-sort?productList=notSet&position=50,komplett,gaming_headset
50,SteelSeries Arctis Pro Headset + GameDAC (sort),2999,,,50,"['3.5mm', 'minijack', 'uttrekkbar', 'mik', 'støydempet', 'DTS', '7.1', 'surround', 'gaming', 'headset']",komplett.no/img/p/800/985568.jpg,komplett.no/product/985568/gaming/gaming-utstyr/gaming-headset/steelseries-arctis-pro-headset-gamedac-sort?productList=notSet&position=51,komplett,gaming_headset
51,Razer Nari Essential Gaming Headset (sort),499,863.0,True,50,"['Trådløs', 'USB', 'uttrekkbar', 'micover-ear', 'støydempet', 'brillekanal']",komplett.no/img/p/800/1104425.jpg,komplett.no/product/1104425/gaming/gaming-utstyr/gaming-headset/razer-nari-essential-gaming-headset-sort?productList=notSet&position=52,komplett,gaming_headset
52,Logitech G Pro X Gaming Headset (sort),699,1399.0,True,50,"['35mm', 'minjack', 'USB', 'avtagbar', 'mic', 'støydempet', 'kablet', 'fjernkontroll', 'DTS', '7.1', 'lyd']",komplett.no/img/p/800/1133526.jpg,komplett.no/product/1133526/gaming/gaming-utstyr/gaming-headset/logitech-g-pro-x-gaming-headset-sort?productList=notSet&position=53,komplett,gaming_headset
53,Logitech G935 Traadlos Gaming Headset (sort),1899,,,21,"['USB', '35mm', 'minjack', 'flip-up', 'mute', 'mic', 'headsetkontroller', 'lightsync', 'RGB', 'PC', 'kons']",komplett.no/img/p/800/1119990.jpg,komplett.no/product/1119990/gaming/gaming-utstyr/gaming-headset/logitech-g935-traadloes-gaming-headset-sort?productList=notSet&position=54,komplett,gaming_headset
54,Razer Barracuda X (sort),499,949.0,True,50,"['USB-C', '20', 'timer', 'batteri', 'Razer', 'Triforce', '7.1', 'Surround']",komplett.no/img/p/800/1185718.jpg,komplett.no/product/1185718/gaming/gaming-utstyr/gaming-headset/razer-barracuda-x-sort?productList=notSet&position=55,komplett,gaming_headset
55,HyperX Cloud Buds Ørepropper (rod),399,559.0,True,50,"['Bluetooth', 'lang', 'batterilevetid', 'In-line', 'mikrofon', 'og', 'lydkontroller', 'reiseveske']",komplett.no/img/p/800/1202083.jpg,komplett.no/product/1202083/gaming/gaming-utstyr/gaming-headset/hyperx-cloud-buds-oerepropper-roed?productList=notSet&position=56,komplett,gaming_headset
56,HyperX Cloud Alpha Traadlost Gaming Headset (sort),2295,,,50,"['Trådløs', '2.4GHz', 'opp', 'til', '300t', 'batteritid', 'avtagbar', 'mikrofon']",komplett.no/img/p/800/1212392.jpg,komplett.no/product/1212392/gaming/gaming-utstyr/gaming-headset/hyperx-cloud-alpha-traadloest-gaming-headset-sort?productList=notSet&position=57,komplett,gaming_headset
57,Xtrfy H2 Gaming Headset (sort),939,,,35,"['3.5mm', 'minijack', 'avtakbar', 'mic', 'headsetkontroller', 'minneskum', 'multi-platform']",komplett.no/img/p/800/1147541.jpg,komplett.no/product/1147541/gaming/gaming-utstyr/gaming-headset/xtrfy-h2-gaming-headset-sort?productList=notSet&position=58,komplett,gaming_headset
58,Astro A10 Headset for PS4 - WHITE PS4 - EMEA,699,,,39,[],komplett.no/img/p/800/1171976.jpg,komplett.no/product/1171976/gaming/gaming-utstyr/gaming-headset/astro-a10-headset-for-ps4-white-ps4-emea?productList=notSet&position=59,komplett,gaming_headset
59,Astro A10 Headset for Xbox One - WHITE XB1 - EMEA,699,,,8,[],komplett.no/img/p/800/1171977.jpg,komplett.no/product/1171977/gaming/gaming-utstyr/gaming-headset/astro-a10-headset-for-xbox-one-white-xb1-emea?productList=notSet&position=60,komplett,gaming_headset
60,Razer Hammerhead Duo for Nintendo Switch,439,,,11,"['3.5mm', 'minijack', 'In-Ear', 'inline', 'mikrofon']",komplett.no/img/p/800/1178087.jpg,komplett.no/product/1178087/gaming/gaming-utstyr/gaming-headset/razer-hammerhead-duo-for-nintendo-switch?productList=notSet&position=61,komplett,gaming_headset
61,Astro A10 Gaming Headset Playstation (hvit),649,,,20,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206897.jpg,komplett.no/product/1206897/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-playstation-hvit?productList=notSet&position=62,komplett,gaming_headset
62,Astro A10 Gaming Headset Xbox (hvit),649,,,19,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206899.jpg,komplett.no/product/1206899/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-xbox-hvit?productList=notSet&position=63,komplett,gaming_headset
63,Astro A10 Gaming Headset Playstation (sort),649,,,20,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206901.jpg,komplett.no/product/1206901/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-playstation-sort?productList=notSet&position=64,komplett,gaming_headset
64,Astro A10 Gaming Headset (ozone grey),649,,,17,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206903.jpg,komplett.no/product/1206903/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-ozone-grey?productList=notSet&position=65,komplett,gaming_headset
65,Astro A10 Gaming Headset (asteroid/lilac),649,,,14,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206904.jpg,komplett.no/product/1206904/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-asteroidlilac?productList=notSet&position=66,komplett,gaming_headset
66,Astro A10 Gaming Headset (Seafoam/Mint),649,,,20,"['3.5mm', 'minijack', 'flip-up', 'mute', 'mic', 'discord', 'sertifisert']",komplett.no/img/p/800/1206905.jpg,komplett.no/product/1206905/gaming/gaming-utstyr/gaming-headset/astro-a10-gaming-headset-seafoammint?productList=notSet&position=67,komplett,gaming_headset
67,TRUST GXT391 Thian Traadlost Gaming Headset (sort/hvit),1049,,,50,"['Trådløs', 'USB', 'flip-up', 'mikrofon', 'stereo']",komplett.no/img/p/800/1206999.jpg,komplett.no/product/1206999/gaming/gaming-utstyr/gaming-headset/trust-gxt391-thian-traadloest-gaming-headset-sorthvit?productList=notSet&position=68,komplett,gaming_headset
68,Razer Opus X (quartz),1049,,,8,"['Hodetelefoner', 'med', 'mikrofon', 'full', 'størrelse', 'Bluetooth', 'trådløs', 'aktiv', 'støydemping']",komplett.no/img/p/800/1189303.jpg,komplett.no/product/1189303/gaming/gaming-utstyr/gaming-headset/razer-opus-x-quartz?productList=notSet&position=69,komplett,gaming_headset
69,Razer Opus X (gronn),1090,,,11,"['Hodetelefoner', 'med', 'mikrofon', 'full', 'størrelse', 'Bluetooth', 'trådløs', 'aktiv', 'støydemping']",komplett.no/img/p/800/1189304.jpg,komplett.no/product/1189304/gaming/gaming-utstyr/gaming-headset/razer-opus-x-groenn?productList=notSet&position=70,komplett,gaming_headset
70,Logitech G335 Wired Gaming Headset (hvit),699,,,50,"['35mm', 'Minijack', 'Memory', 'FoamPC', 'PlayStation', 'Xbox', 'Switch']",komplett.no/img/p/800/1189887.jpg,komplett.no/product/1189887/gaming/gaming-utstyr/gaming-headset/logitech-g335-wired-gaming-headset-hvit?productList=notSet&position=71,komplett,gaming_headset
71,MSI Immerse GH20 Gaming Headset (sort),524,,,46,"['40mm', 'driver', 'over-ear', 'kablet', '245g', 'mikrofon']",komplett.no/img/p/800/1192786.jpg,komplett.no/product/1192786/gaming/gaming-utstyr/gaming-headset/msi-immerse-gh20-gaming-headset-sort?productList=notSet&position=72,komplett,gaming_headset
72,EPOS H3 Hybrid (hvit),1999,,,2,"['3.5mm', 'bluetooth', 'usb', '7.1', 'Surround', 'avtagbar', 'mikrofon']",komplett.no/img/p/800/1196856.jpg,komplett.no/product/1196856/gaming/gaming-utstyr/gaming-headset/epos-h3-hybrid-hvit?productList=notSet&position=73,komplett,gaming_headset
73,EPOS H6 PRO closed hvit,1999,,,1,"['3.5mm', 'Minijack', 'støydempet', 'dreibar', 'mik', 'innebygd', 'volumkontroll']",komplett.no/img/p/800/1196860.jpg,komplett.no/product/1196860/gaming/gaming-utstyr/gaming-headset/epos-h6-pro-closed-hvit?productList=notSet&position=74,komplett,gaming_headset
74,Razer Kaira X for Xbox (sort/gronn),839,,,1,"['35mm', 'minneskum', 'øreputer', 'HyperClear', 'cardioid', 'Mic']",komplett.no/img/p/800/1196875.jpg,komplett.no/product/1196875/gaming/gaming-utstyr/gaming-headset/razer-kaira-x-for-xbox-sortgroenn?productList=notSet&position=75,komplett,gaming_headset
