,name,price_now,price_before,sale,available,stats,image,link,site,category
10,NESPRESSO Pixie by Krups Kapselmaskin (sort),1290,,,0,"['0.7', 'L', '2', 'koppstørrelser', '25', 'sek.', 'oppvarming', 'bare', '11cm', 'bred']",komplett.no/img/p/800/1183903.jpg,komplett.no/product/1183903/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-pixie-by-krups-kapselmaskin-sort?productList=notSet&position=11,komplett,kaffemaskiner
11,Nescafé Dolce Gusto Grande Intenso,59,,,0,"['Gled', 'deg', 'over', 'en', 'rykende', 'kopp', 'kaffe', 'med', 'aromaen', 'til', 'en', 'fullverdig', 'espresso.']",komplett.no/img/p/800/1174736.jpg,komplett.no/product/1174736/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/nescaf-dolce-gusto-grande-intenso?productList=notSet&position=12,komplett,kaffemaskiner
12,DeLonghi PrimaDonna Elite Automatisk Espressomaskin (solv),15749,,,1,"['Helautomatisk', '43""', 'touch', 'display', 'to', 'kopper-funksjon', 'programstyring']",komplett.no/img/p/800/1182093.jpg,komplett.no/product/1182093/hjem-fritid/kaffemaskiner/espressomaskiner/delonghi-primadonna-elite-automatisk-espressomaskin-soelv?productList=notSet&position=13,komplett,kaffemaskiner
13,Nescafé Dolce Gusto Americano,59,,,0,"['Start', 'dagen', 'med', 'en', 'stor', 'kopp', 'Americano', 'kaffe', 'fra', 'din', 'Dolce', 'Gusto', 'kapselmaskin.']",komplett.no/img/p/800/1174738.jpg,komplett.no/product/1174738/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/nescaf-dolce-gusto-americano?productList=notSet&position=14,komplett,kaffemaskiner
14,DeLonghi Dinamica Plus Automatisk Espressomaskin ECAM370.95.S (solv),9990,,,0,"['35""', 'touch', 'display', 'programstyring', 'to', 'kopper-funksjon', '3', 'brukerprofiler']",komplett.no/img/p/800/1182095.jpg,komplett.no/product/1182095/hjem-fritid/kaffemaskiner/espressomaskiner/delonghi-dinamica-plus-automatisk-espressomaskin-ecam37095s-soelv?productList=notSet&position=15,komplett,kaffemaskiner
15,Siemens TQ505R09 EQ500 integral Espressomaskin (sort),7499,8895.0,True,17,"['Touch', 'display', 'Integrert', 'melkebeholder', 'auto', 'milk', 'clean', 'one', 'touch', '6', 'drikker']",komplett.no/img/p/800/1154539.jpg,komplett.no/product/1154539/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-tq505r09-eq500-integral-espressomaskin-sort?productList=notSet&position=16,komplett,kaffemaskiner
16,NESPRESSO Essenza Mini by Krups Kapselmaskin (sort),849,,,2,"['Ultrakompakt', 'design', '25', 'sek.', 'oppvarmingstid', 'Espresso', '40', 'ml', 'eller', 'Lungo', '110', 'ml']",komplett.no/img/p/800/1183910.jpg,komplett.no/product/1183910/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-essenza-mini-by-krups-kapselmaskin-sort?productList=notSet&position=17,komplett,kaffemaskiner
17,Siemens TZ80002B Avkalkingstabletter,159,,,0,"['Avkalkningstabletter', 'for', 'automatisk', 'beskyttelse', 'mot', 'kalkavlagring']",komplett.no/img/p/800/1158478.jpg,komplett.no/product/1158478/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/siemens-tz80002b-avkalkingstabletter?productList=notSet&position=18,komplett,kaffemaskiner
18,NESPRESSO Vertuo Next fra DeLonghi® Kapselmaskin (graa),1199,,,11,"['1.1', 'liter', '5', 'kaffestørrelser', '4', 'kapselstørrelser', 'automatisk', 'avslåing']",komplett.no/img/p/800/1183816.jpg,komplett.no/product/1183816/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-vertuo-next-fra-delonghi-kapselmaskin-graa?productList=notSet&position=19,komplett,kaffemaskiner
19,Nescafé Dolce Gusto Café au Lait Big pack,99,,,1,"['Big', 'pack', '-', '30', 'kapsler']",komplett.no/img/p/800/1174733.jpg,komplett.no/product/1174733/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/nescaf-dolce-gusto-caf-au-lait-big-pack?productList=notSet&position=20,komplett,kaffemaskiner
20,NESCAFÉ® Dolce Gusto® Genio S Touch Auto Kapselmaskin,1090,,,11,"['Automatisk', 'Antracit', 'fra', ""De'Longhi®.""]",komplett.no/img/p/800/1176275.jpg,komplett.no/product/1176275/hjem-fritid/kaffemaskiner/kapselmaskin/nescaf-dolce-gusto-genio-s-touch-auto-kapselmaskin?productList=notSet&position=21,komplett,kaffemaskiner
21,NESPRESSO Gran Lattissima by DeLonghi® Kapselmaskin (sort),3249,,,5,"['3', 'kaffestr.', 'og', '6', 'melkeoppskrifter', 'avtagbar', 'melkebeholder', 'enkel', 'rengjøring']",komplett.no/img/p/800/1183758.jpg,komplett.no/product/1183758/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-gran-lattissima-by-delonghi-kapselmaskin-sort?productList=notSet&position=22,komplett,kaffemaskiner
22,Moccamaster Cup One (hvit),1890,,,1,"['Cup', 'One', 'trakter', 'i', 'Cream', 'trakter', '330', 'ml', 'på', 'ca', '4', 'minutter.']",komplett.no/img/p/800/1174182.jpg,komplett.no/product/1174182/hjem-fritid/kaffemaskiner/kaffetraktere/moccamaster-cup-one-hvit?productList=notSet&position=23,komplett,kaffemaskiner
23,Siemens TZ80001B rensetabletter,159,,,0,"['Rensetabletter', 'til', 'rengjøring', 'av', 'espressomaskinen']",komplett.no/img/p/800/1158479.jpg,komplett.no/product/1158479/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/siemens-tz80001b-rensetabletter?productList=notSet&position=24,komplett,kaffemaskiner
24,AeroPress Kaffebrygger,609,,,8,"['Aeropress', '350', 'papirfilter', 'Trakt', 'Rørepinne', 'Måleskje']",komplett.no/img/p/800/1176415.jpg,komplett.no/product/1176415/hjem-fritid/kaffemaskiner/presskanner/aeropress-kaffebrygger?productList=notSet&position=25,komplett,kaffemaskiner
25,NESPRESSO Vertuo Next Deluxe by Krups Kapselmaskin (chrome),2299,,,50,"['1.1', 'liter', '6', 'koppstørrelser', '4', 'kapselstørrelser', 'automatisk', 'avslåing']",komplett.no/img/p/800/1183904.jpg,komplett.no/product/1183904/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-vertuo-next-deluxe-by-krups-kapselmaskin-chrome?productList=notSet&position=26,komplett,kaffemaskiner
26,Bosch TSM6A013B kaffekvern,609,,,0,"['Sort', '180', 'W', '75', 'g', 'kaffebønner', 'Kniv', 'og', 'skål', 'i', 'rustfritt', 'stål']",komplett.no/img/p/800/1133961.jpg,komplett.no/product/1133961/hjem-fritid/kaffemaskiner/kaffekverner/bosch-tsm6a013b-kaffekvern?productList=notSet&position=27,komplett,kaffemaskiner
27,NESCAFÉ Dolce Gusto MINI ME Kapselmaskin,399,,,50,"['Kapasitet', 'vanntank:', '08', 'liter', 'Automatisk', 'drift', 'Lager', 'varme', 'og', 'kalde', 'drikker']",komplett.no/img/p/800/1174286.jpg,komplett.no/product/1174286/hjem-fritid/kaffemaskiner/kapselmaskin/nescaf-dolce-gusto-mini-me-kapselmaskin?productList=notSet&position=28,komplett,kaffemaskiner
28,Wilfa WSPL-3B kaffetrakter,1999,,,20,"['Oppnår', 'optimal', 'temperatur', 'på', '92', 'grader', 'fra', 'første', 'dråpe', 'best', 'i', 'test']",komplett.no/img/p/800/1165895.jpg,komplett.no/product/1165895/hjem-fritid/kaffemaskiner/kaffetraktere/wilfa-wspl-3b-kaffetrakter?productList=notSet&position=29,komplett,kaffemaskiner
29,Wilfa CGWS-130B kaffekvern,1099,,,4,"['Kaffekvern', 'matt', 'sort', 'justerbar', 'malingsgrad', 'timer', 'DC', 'motor', 'mindre', 'støy']",komplett.no/img/p/800/1161930.jpg,komplett.no/product/1161930/hjem-fritid/kaffemaskiner/kaffekverner/wilfa-cgws-130b-kaffekvern?productList=notSet&position=30,komplett,kaffemaskiner
30,Philips Café Gaia HD7546/20 Kaffetrakter,899,,,0,"['1000W', '12', 'liter/10', 'kopper', 'dryppstopp', 'auto-off', 'thermokanne', 'børstet', 'stål']",komplett.no/img/p/800/853627.jpg,komplett.no/product/853627/hjem-fritid/kaffemaskiner/kaffetraktere/philips-caf-gaia-hd754620-kaffetrakter?productList=notSet&position=31,komplett,kaffemaskiner
31,AeroPressGO Kaffebrygger,629,,,0,"['Aeropress', 'GO', '350', 'papirfilter', 'kopp', 'med', 'lokkrørepinne', 'og', 'måleskje']",komplett.no/img/p/800/1176623.jpg,komplett.no/product/1176623/hjem-fritid/kaffemaskiner/presskanner/aeropressgo-kaffebrygger?productList=notSet&position=32,komplett,kaffemaskiner
32,Severin kaffe og krydderkvern,529,,,0,"['Kvern', 'for', 'ferskmalt', 'kaffebønner', 'krydder', 'og', 'nøtter']",komplett.no/img/p/800/1176272.jpg,komplett.no/product/1176272/hjem-fritid/kaffemaskiner/kaffekverner/severin-kaffe-og-krydderkvern?productList=notSet&position=33,komplett,kaffemaskiner
33,Bosch Styline TKA8011 Kaffetrakter (hvit),839,,,0,"['1160W', '125', 'liter/10', 'kopper', 'auto-off', 'dryppstopp', 'avtagbar', 'vanntank', 'hvit']",komplett.no/img/p/800/814768.jpg,komplett.no/product/814768/hjem-fritid/kaffemaskiner/kaffetraktere/bosch-styline-tka8011-kaffetrakter-hvit?productList=notSet&position=34,komplett,kaffemaskiner
34,NESPRESSO® Vertuo Next DeLuxe Kapselmaskin + Aeroccino 3 Melkeskummer,1399,,,50,"['Kapasitet:', '11', 'l', '6', 'forskjellige', 'koppstørrelser', 'Nespressos', 'Centrifusion']",komplett.no/img/p/800/1196647.jpg,komplett.no/product/1196647/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-vertuo-next-deluxe-kapselmaskin-aeroccino-3-melkeskummer?productList=notSet&position=35,komplett,kaffemaskiner
35,Siemens TE653M11RW EQ6 plus Espressomaskin  (sort),8449,10990.0,True,30,"['Touch', 'displayisolert', 'melkebeholder', '11', 'drikkeroneTouch', 'funksjon', 'ink', 'cappucino']",komplett.no/img/p/800/1154543.jpg,komplett.no/product/1154543/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-te653m11rw-eq6-plus-espressomaskin-sort?productList=notSet&position=36,komplett,kaffemaskiner
36,"Siemens EQ.300, automatisk Espressomaskin (sort)",5799,6490.0,True,16,"['Maksimal', 'nytelse', 'med', 'et', 'enkelt', 'tastetrykk', 'gjennom', 'oneTouch', 'Function', 'EQ.300']",komplett.no/img/p/800/1177416.jpg,komplett.no/product/1177416/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-eq300-automatisk-espressomaskin-sort?productList=notSet&position=37,komplett,kaffemaskiner
37,Siemens TI9553X1RW EQ9 s500 Espressomaskin (solv),20999,,,3,"['EQ9', 'plus', 'connect', 's500', 'Rustrfritt', 'stål', 'Helautomatisk', 'SuperSilent', 'OneTouch']",komplett.no/img/p/800/1164409.jpg,komplett.no/product/1164409/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-ti9553x1rw-eq9-s500-espressomaskin-soelv?productList=notSet&position=38,komplett,kaffemaskiner
38,Delonghi Vannfilter,189,,,8,"['Passer', 'til', 'alle', 'Delonghi', 'FACM']",komplett.no/img/p/800/1165844.jpg,komplett.no/product/1165844/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/delonghi-vannfilter?productList=notSet&position=39,komplett,kaffemaskiner
39,Severin Melkeskummer SM 3584,949,,,4,"['Lett', 'og', 'luftig', 'melkeskum', 'rett', 'og', 'slett', 'hjemmelaget!']",komplett.no/img/p/800/1170458.jpg,komplett.no/product/1170458/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/severin-melkeskummer-sm-3584?productList=notSet&position=40,komplett,kaffemaskiner
40,"Moccamaster Kanne til H, HB, KB",319,,,3,"['De', 'klassiske', 'Moccamasterkannene', 'er', 'designet', 'til', 'å', 'passe', 'godt', 'på', 'kaffen', 'din']",komplett.no/img/p/800/1172759.jpg,komplett.no/product/1172759/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-kanne-til-h-hb-kb?productList=notSet&position=41,komplett,kaffemaskiner
41,Moccamaster avkalking,109,,,5,"['Hold', 'kaffemaskinen', 'i', 'toppform', 'og', 'forleng', 'levetiden.']",komplett.no/img/p/800/1172760.jpg,komplett.no/product/1172760/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-avkalking?productList=notSet&position=42,komplett,kaffemaskiner
42,Moccamaster Kaffefilter til Cup One,69,,,11,"['Filterkaffe', 'er', 'den', 'sunneste', 'måten', 'å', 'tilberede', 'kaffe', 'på']",komplett.no/img/p/800/1172761.jpg,komplett.no/product/1172761/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-kaffefilter-til-cup-one?productList=notSet&position=43,komplett,kaffemaskiner
43,Moccamaster kaffefilter,69,,,39,"['Inneholder', '100', 'filtere', 'passer', 'til', '125', 'L', 'trakter']",komplett.no/img/p/800/1172763.jpg,komplett.no/product/1172763/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-kaffefilter?productList=notSet&position=44,komplett,kaffemaskiner
44,Moccamaster kaffeboks,739,,,8,"['Kaffeboks', 'i', 'rustfritt', 'stål', 'med', 'silikonlokk', 'som', 'gjør', 'den', 'enkel', 'å', 'åpne', 'og', 'lukke.']",komplett.no/img/p/800/1172765.jpg,komplett.no/product/1172765/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-kaffeboks?productList=notSet&position=45,komplett,kaffemaskiner
45,Nescafé Dolce Gusto Americano Big pack,99,,,1,"['Big', 'pack', '-', '30', 'kapsler']",komplett.no/img/p/800/1174734.jpg,komplett.no/product/1174734/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/nescaf-dolce-gusto-americano-big-pack?productList=notSet&position=46,komplett,kaffemaskiner
46,Ekstra papirfilter til Aeropress.,109,,,8,"['Ca', '350', 'filtere', 'pr.', 'pakke.', 'Passer', 'både', 'Aeropress', 'og', 'Aeropress', 'GO']",komplett.no/img/p/800/1176622.jpg,komplett.no/product/1176622/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/ekstra-papirfilter-til-aeropress?productList=notSet&position=47,komplett,kaffemaskiner
47,Wilfa WSP-2A kaffetrakter,3695,,,4,"['Inkludert', 'Wilfa', 'CGWS-130B', 'kaffekvern']",komplett.no/img/p/800/1177659.jpg,komplett.no/product/1177659/hjem-fritid/kaffemaskiner/kaffetraktere/wilfa-wsp-2a-kaffetrakter?productList=notSet&position=48,komplett,kaffemaskiner
48,Siemens TQ705R03 Espressomaskin (sort),15749,,,1,"['Den', 'perfekte', 'espresso', 'og', 'flere', 'kaffedrikker', 'brygges', 'enkelt', 'ved', 'ett', 'tastetrykk']",komplett.no/img/p/800/1207086.jpg,komplett.no/product/1207086/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-tq705r03-espressomaskin-sort?productList=notSet&position=49,komplett,kaffemaskiner
49,Wilfa Classic Tall Kaffetrakter (sort) + Wilfa kaffekvern,2999,,,4,"['Inkl.', 'Wilfa', 'CGWS-130B', 'kaffekvern']",komplett.no/img/p/800/1207166.jpg,komplett.no/product/1207166/hjem-fritid/kaffemaskiner/presskanner/wilfa-classic-tall-kaffetrakter-sort-wilfa-kaffekvern?productList=notSet&position=50,komplett,kaffemaskiner
50,Moccamaster KB Glasskanne,319,,,12,"['125', 'liter', 'brunt', 'håndtak', 'passer', 'til', 'KB', 'modellene']",komplett.no/img/p/800/890233.jpg,komplett.no/product/890233/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-kb-glasskanne?productList=notSet&position=51,komplett,kaffemaskiner
51,Moccamaster Termokanne,949,,,13,"['125', 'liter', 'i', 'rustfritt', 'stål', 'med', 'svart', 'håndtak', 'passer', 'til', 'Moccamaster']",komplett.no/img/p/800/890234.jpg,komplett.no/product/890234/hjem-fritid/kaffemaskiner/tilbehoer-til-kaffetraktere-og-espressomaskiner/moccamaster-termokanne?productList=notSet&position=52,komplett,kaffemaskiner
52,Moccamaster Automatic Rod 53743,2499,,,1,"['125', 'L', 'traktetid:', '6', 'min', 'auto-off', 'automatisk', 'drypp-stopp']",komplett.no/img/p/800/1197088.jpg,komplett.no/product/1197088/hjem-fritid/kaffemaskiner/kaffetraktere/moccamaster-automatic-roed-53743?productList=notSet&position=53,komplett,kaffemaskiner
53,Moccamaster Manual Matt Silver 53701,2225,,,8,"['125', 'L', 'traktetid:', '6', 'min', 'auto-off', 'manuell', 'drypp-stopp']",komplett.no/img/p/800/1197089.jpg,komplett.no/product/1197089/hjem-fritid/kaffemaskiner/kaffetraktere/moccamaster-manual-matt-silver-53701?productList=notSet&position=54,komplett,kaffemaskiner
54,Moccamaster Manual Brushed silver 53704,2249,,,1,"['125', 'L', 'traktetid:', '6', 'min', 'auto-off', 'manuell', 'drypp-stopp']",komplett.no/img/p/800/1197091.jpg,komplett.no/product/1197091/hjem-fritid/kaffemaskiner/kaffetraktere/moccamaster-manual-brushed-silver-53704?productList=notSet&position=55,komplett,kaffemaskiner
55,Moccamaster Automatic Matt Solv 53744,2290,,,13,"['125', 'L', 'traktetid:', '6', 'min', 'auto-off', 'automatisk', 'drypp-stopp']",komplett.no/img/p/800/1197092.jpg,komplett.no/product/1197092/hjem-fritid/kaffemaskiner/kaffetraktere/moccamaster-automatic-matt-soelv-53744?productList=notSet&position=56,komplett,kaffemaskiner
56,NESCAFÉ® Dolce Gusto® Genio S Touch Kapselmaskin + gratis Starbucks Krus,1499,,,11,"['Inkl.', 'Starbucks', 'Iconic', 'Krus']",komplett.no/img/p/800/1198543.jpg,komplett.no/product/1198543/hjem-fritid/kaffemaskiner/kapselmaskin/nescaf-dolce-gusto-genio-s-touch-kapselmaskin-gratis-starbucks-krus?productList=notSet&position=57,komplett,kaffemaskiner
57,DeLonghi Dedica EC685.BK Manuell espressomaskin (sort),1599,,,13,"['Perfekt', 'temperatur', '40', 'sek.', 'oppvarming', 'melkeskummer', 'koppvarmer']",komplett.no/img/p/800/1182096.jpg,komplett.no/product/1182096/hjem-fritid/kaffemaskiner/espressomaskiner/delonghi-dedica-ec685bk-manuell-espressomaskin-sort?productList=notSet&position=58,komplett,kaffemaskiner
58,DeLonghi Dedica EC685.M Manuell espressomaskin (solv),1599,,,2,"['Perfekt', 'temperatur', '40', 'sek.', 'oppvarming', 'melkeskummer', 'koppvarmer']",komplett.no/img/p/800/1182104.jpg,komplett.no/product/1182104/hjem-fritid/kaffemaskiner/espressomaskiner/delonghi-dedica-ec685m-manuell-espressomaskin-soelv?productList=notSet&position=59,komplett,kaffemaskiner
59,Wilfa Classic Tall Kaffetrakter (sort),1499,,,6,"['125', 'L', '10', 'kopper', '1550W', 'bryggetemperatur', '92-96', '4-6', 'min', 'bryggetid', 'automatisk']",komplett.no/img/p/800/1183155.jpg,komplett.no/product/1183155/hjem-fritid/kaffemaskiner/kaffetraktere/wilfa-classic-tall-kaffetrakter-sort?productList=notSet&position=60,komplett,kaffemaskiner
60,NESPRESSO CitiZ fra DeLonghi® Kapselmaskin (sort),1390,,,1,"['1.0', 'liter', '2', 'kaffestørrelser', 'automatisk', 'slukkefunksjon', '25', 'sek', 'oppvarming']",komplett.no/img/p/800/1183756.jpg,komplett.no/product/1183756/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-citiz-fra-delonghi-kapselmaskin-sort?productList=notSet&position=61,komplett,kaffemaskiner
61,NESPRESSO Lattissima One by DeLonghi® Kapselmaskin (sort),2369,,,7,"['Kompakt', 'premium', 'design.', 'Lag', 'cappuccino', 'og', 'kaffe', 'latte', 'av', 'høy', 'kvalitet', 'hjemme']",komplett.no/img/p/800/1183760.jpg,komplett.no/product/1183760/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-lattissima-one-by-delonghi-kapselmaskin-sort?productList=notSet&position=62,komplett,kaffemaskiner
62,NESPRESSO CitiZ&milk fra DeLonghi® Kapselmaskin (sort),1749,,,2,"['For', 'kald/varm', 'melk', 'og', 'melkeskum', 'oppvarming', 'på', '25', 'sek.', 'automatisk', 'avslåing']",komplett.no/img/p/800/1183761.jpg,komplett.no/product/1183761/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-citizmilk-fra-delonghi-kapselmaskin-sort?productList=notSet&position=63,komplett,kaffemaskiner
63,NESPRESSO Atelier by Krups Kapselmaskin (sort),3249,,,7,"['1.0', 'L', 'One-Touch-system', '9', 'drikker', 'varm', 'eller', 'kald', '-', 'skummer', 'alle', 'typer', 'melk']",komplett.no/img/p/800/1183907.jpg,komplett.no/product/1183907/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-atelier-by-krups-kapselmaskin-sort?productList=notSet&position=64,komplett,kaffemaskiner
64,NESPRESSO CitiZ by Krups Kapselmaskin (solv),2309,,,8,"['1.0', 'liter', '2', 'kaffestørrelser', 'automatisk', 'slukkefunksjon', '25', 'sek', 'oppvarming']",komplett.no/img/p/800/1183912.jpg,komplett.no/product/1183912/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-citiz-by-krups-kapselmaskin-soelv?productList=notSet&position=65,komplett,kaffemaskiner
65,Siemens TQ507R02 Espressomaskin (hvit),14490,,,4,"['Touch', 'display', 'Integrert', 'melkebeholder', 'auto', 'milk', 'clean', 'one', 'touch']",komplett.no/img/p/800/1204268.jpg,komplett.no/product/1204268/hjem-fritid/kaffemaskiner/espressomaskiner/siemens-tq507r02-espressomaskin-hvit?productList=notSet&position=66,komplett,kaffemaskiner
66,NESCAFÉ® Dolce Gusto® Genio S Pluss Auto Kapselmaskin (rod),879,,,9,"['Med', 'temperaturvalg', 'i', 'flere', 'trinn', 'og', 'Espresso', 'Boost', 'frembringer', 'det', 'enda', 'mer', 'smak']",komplett.no/img/p/800/1205160.jpg,komplett.no/product/1205160/hjem-fritid/kaffemaskiner/kapselmaskin/nescaf-dolce-gusto-genio-s-pluss-auto-kapselmaskin-roed?productList=notSet&position=67,komplett,kaffemaskiner
67,Nespresso Vertuo Next by De'Longhi Kapselmaskin (hvit),1149,,,8,"['Brygger', 'en', 'hel', 'Carafe', '(535', 'ml)', 'Bluetooth-tilkobling', '6', 'ulike', 'koppstørrelser']",komplett.no/img/p/800/1205161.jpg,komplett.no/product/1205161/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-vertuo-next-by-delonghi-kapselmaskin-hvit?productList=notSet&position=68,komplett,kaffemaskiner
68,Nespresso Vertuo Next by De'Longhi Kapselmaskin (mork brun),2099,,,4,"['Brygger', 'en', 'hel', 'Carafe', '(535', 'ml)', 'Bluetooth-tilkobling', '6', 'ulike', 'koppstørrelser']",komplett.no/img/p/800/1205166.jpg,komplett.no/product/1205166/hjem-fritid/kaffemaskiner/kapselmaskin/nespresso-vertuo-next-by-delonghi-kapselmaskin-moerk-brun?productList=notSet&position=69,komplett,kaffemaskiner
